,Eyetracker timestamp,Gaze point X,Gaze point Y
29698,1085747329.0,1046.0,284.0
29699,1085755660.0,1087.0,232.0
29700,1085763990.0,1090.0,233.0
29701,1085772323.0,1077.0,239.0
29702,1085780673.0,1079.0,237.0
29703,1085789016.0,1083.0,235.0
29704,1085797326.0,1094.0,227.0
29705,1085805714.0,1093.0,233.0
29706,1085813996.0,1085.0,234.0
29707,1085822375.0,1074.0,245.0
29708,1085830669.0,1064.0,231.0
29709,1085838993.0,1069.0,241.0
29710,1085847316.0,1076.0,246.0
29711,1085855651.0,1043.0,326.0
29712,1085863979.0,1080.0,232.0
29713,1085872367.0,1086.0,226.0
29714,1085880703.0,1087.0,215.0
29715,1085888977.0,1090.0,270.0
29716,1085897309.0,1092.0,268.0
29717,1085905641.0,1096.0,225.0
29718,1085913974.0,1078.0,195.0
29719,1085922306.0,1060.0,299.0
29720,1085930648.0,1083.0,223.0
29721,1085938988.0,1088.0,234.0
29722,1085947313.0,1046.0,302.0
29723,1085955637.0,1068.0,221.0
29724,1085963970.0,1051.0,224.0
29725,1085972302.0,1009.0,248.0
29726,1085980643.0,1017.0,274.0
29727,1085988974.0,1015.0,302.0
29728,1085997300.0,1080.0,206.0
29729,1086005640.0,1074.0,237.0
29730,1086013966.0,1094.0,187.0
29731,1086022295.0,1082.0,209.0
29732,1086030631.0,1083.0,202.0
29733,1086038967.0,1073.0,212.0
29734,1086047293.0,1073.0,226.0
29735,1086055643.0,1075.0,215.0
29736,1086063963.0,1070.0,203.0
29737,1086072293.0,998.0,299.0
29738,1086080633.0,1059.0,194.0
29739,1086089048.0,1066.0,202.0
29740,1086097287.0,1085.0,195.0
29741,1086105673.0,1080.0,203.0
29742,1086113961.0,1067.0,208.0
29743,1086122311.0,1064.0,217.0
29744,1086130618.0,1079.0,221.0
29745,1086139010.0,1070.0,237.0
29746,1086147285.0,1066.0,236.0
29747,1086155618.0,1064.0,236.0
29748,1086163949.0,1067.0,220.0
29749,1086172278.0,1065.0,205.0
29750,1086180629.0,1066.0,212.0
29751,1086188965.0,1067.0,205.0
29752,1086197370.0,1084.0,206.0
29753,1086205671.0,1080.0,217.0
29754,1086213944.0,1080.0,210.0
29755,1086222275.0,1035.0,283.0
29756,1086230609.0,1098.0,195.0
29757,1086238937.0,1082.0,187.0
29758,1086247268.0,934.0,215.0
29759,1086255631.0,954.0,147.0
29760,1086264002.0,816.0,89.0
29761,1086272269.0,749.0,34.0
29762,1086280600.0,719.0,8.0
29763,1086288935.0,685.0,11.0
29764,1086297323.0,657.0,55.0
29765,1086305599.0,696.0,11.0
29766,1086313932.0,694.0,3.0
29767,1086322263.0,691.0,4.0
29768,1086330595.0,685.0,-4.0
29769,1086338929.0,682.0,1.0
29770,1086347259.0,673.0,-1.0
29771,1086355600.0,670.0,-6.0
29772,1086363927.0,665.0,-30.0
29773,1086372263.0,664.0,-22.0
29774,1086380588.0,664.0,-22.0
29775,1086388984.0,668.0,-17.0
29776,1086397252.0,678.0,-6.0
29777,1086405592.0,675.0,4.0
29778,1086413932.0,679.0,2.0
29779,1086422261.0,678.0,-4.0
29780,1086430597.0,677.0,1.0
29781,1086438930.0,650.0,8.0
29782,1086447342.0,654.0,1.0
29783,1086455643.0,686.0,9.0
29784,1086463988.0,681.0,6.0
29785,1086472245.0,681.0,4.0
29786,1086480615.0,685.0,0.0
29787,1086488923.0,693.0,0.0
29788,1086497243.0,682.0,7.0
29789,1086505575.0,683.0,4.0
29790,1086513910.0,673.0,5.0
29791,1086522240.0,664.0,10.0
29792,1086530571.0,664.0,16.0
29793,1086538908.0,664.0,12.0
29794,1086547235.0,672.0,-9.0
29795,1086555625.0,678.0,-20.0
29796,1086563910.0,691.0,-10.0
29797,1086572292.0,670.0,3.0
29798,1086580628.0,670.0,3.0
29799,1086588904.0,544.0,34.0
29800,1086597233.0,327.0,-7.0
29801,1086605616.0,314.0,9.0
29802,1086613909.0,246.0,28.0
29803,1086622225.0,245.0,56.0
29804,1086630555.0,251.0,61.0
29805,1086638892.0,204.0,92.0
29806,1086647223.0,222.0,19.0
29807,1086655553.0,226.0,53.0
29808,1086663889.0,178.0,93.0
29809,1086672323.0,235.0,36.0
29810,1086680551.0,241.0,39.0
29811,1086688887.0,239.0,49.0
29812,1086697216.0,241.0,55.0
29813,1086705551.0,240.0,55.0
29814,1086713886.0,240.0,40.0
29815,1086722215.0,244.0,57.0
29816,1086730548.0,242.0,38.0
29817,1086738884.0,246.0,50.0
29818,1086747214.0,248.0,56.0
29819,1086755546.0,246.0,56.0
29820,1086763882.0,248.0,72.0
29821,1086772211.0,270.0,48.0
29822,1086780543.0,296.0,37.0
29823,1086788878.0,310.0,8.0
29824,1086797266.0,290.0,3.0
29825,1086805540.0,299.0,5.0
29826,1086813880.0,298.0,3.0
29827,1086822273.0,297.0,34.0
29828,1086830538.0,298.0,15.0
29829,1086838872.0,304.0,40.0
29830,1086847200.0,298.0,7.0
29831,1086855532.0,301.0,24.0
29832,1086863869.0,307.0,23.0
29833,1086872245.0,306.0,24.0
29834,1086880529.0,305.0,11.0
29835,1086888937.0,303.0,25.0
29836,1086897196.0,301.0,30.0
29837,1086905529.0,305.0,32.0
29838,1086913864.0,309.0,47.0
29839,1086922194.0,306.0,29.0
29840,1086930527.0,310.0,33.0
29841,1086938861.0,309.0,22.0
29842,1086947192.0,311.0,12.0
29843,1086955522.0,312.0,12.0
29844,1086963858.0,312.0,29.0
29845,1086972187.0,293.0,-3.0
29846,1086980522.0,294.0,-3.0
29847,1086988865.0,298.0,3.0
29848,1086997187.0,304.0,9.0
29849,1087005517.0,310.0,26.0
29850,1087013883.0,315.0,23.0
29851,1087022181.0,311.0,14.0
29852,1087030569.0,316.0,16.0
29853,1087038858.0,324.0,25.0
29854,1087047240.0,304.0,13.0
29855,1087055571.0,314.0,30.0
29856,1087063857.0,294.0,10.0
29857,1087072176.0,289.0,5.0
29858,1087080515.0,289.0,5.0
29860,1087097183.0,408.0,61.0
29861,1087105512.0,515.0,83.0
29863,1087122170.0,806.0,228.0
29864,1087130512.0,850.0,266.0
29866,1087147166.0,843.0,258.0
29867,1087155561.0,830.0,230.0
29868,1087163894.0,823.0,228.0
29869,1087172167.0,823.0,191.0
29870,1087180497.0,828.0,206.0
29871,1087188892.0,827.0,238.0
29872,1087197162.0,826.0,254.0
29873,1087205554.0,835.0,238.0
29874,1087213831.0,844.0,240.0
29875,1087222161.0,842.0,222.0
29876,1087230500.0,840.0,217.0
29877,1087238827.0,838.0,215.0
29878,1087247157.0,838.0,226.0
29879,1087255490.0,835.0,240.0
29880,1087263825.0,831.0,212.0
29881,1087272158.0,833.0,208.0
29882,1087280487.0,832.0,204.0
29883,1087288821.0,826.0,207.0
29884,1087297150.0,821.0,191.0
29885,1087305483.0,826.0,181.0
29886,1087313828.0,849.0,183.0
29887,1087322238.0,923.0,227.0
29888,1087330538.0,976.0,211.0
29889,1087338816.0,1016.0,208.0
29890,1087347206.0,1017.0,216.0
29891,1087355477.0,997.0,209.0
29892,1087363816.0,1009.0,206.0
29893,1087372224.0,1015.0,203.0
29894,1087380475.0,1011.0,210.0
29895,1087388876.0,1021.0,191.0
29896,1087397196.0,1011.0,202.0
29897,1087405471.0,1010.0,195.0
29898,1087413807.0,997.0,210.0
29899,1087422222.0,1004.0,200.0
29900,1087430470.0,1005.0,214.0
29901,1087438805.0,1010.0,164.0
29902,1087447193.0,1012.0,176.0
29903,1087455467.0,1016.0,172.0
29904,1087463802.0,1023.0,186.0
29905,1087472131.0,1025.0,179.0
29906,1087480463.0,1035.0,183.0
29907,1087488800.0,1033.0,169.0
29908,1087497129.0,1031.0,154.0
29909,1087505465.0,1022.0,143.0
29910,1087513794.0,1022.0,151.0
29911,1087522181.0,1013.0,164.0
29912,1087530460.0,1018.0,152.0
29913,1087538849.0,1018.0,151.0
29914,1087547216.0,1027.0,143.0
29915,1087555467.0,1026.0,113.0
29916,1087563810.0,1021.0,150.0
29917,1087572180.0,1020.0,146.0
29918,1087580454.0,1012.0,144.0
29919,1087588802.0,1008.0,136.0
29920,1087597146.0,1003.0,145.0
29921,1087605512.0,1003.0,162.0
29922,1087613793.0,1067.0,89.0
29923,1087622114.0,1017.0,130.0
29924,1087630445.0,1008.0,158.0
29925,1087638857.0,1012.0,163.0
29926,1087647191.0,1003.0,160.0
29927,1087655460.0,994.0,147.0
29928,1087663780.0,977.0,117.0
29929,1087672110.0,971.0,95.0
29930,1087680440.0,976.0,106.0
29931,1087688783.0,983.0,131.0
29932,1087697114.0,974.0,137.0
29933,1087705445.0,964.0,128.0
29934,1087713776.0,974.0,117.0
29935,1087722105.0,976.0,138.0
29936,1087730494.0,984.0,129.0
29937,1087738775.0,994.0,120.0
29938,1087747104.0,987.0,149.0
29939,1087755434.0,978.0,141.0
29940,1087763777.0,967.0,128.0
29941,1087772106.0,955.0,128.0
29942,1087780430.0,959.0,111.0
29943,1087788785.0,968.0,132.0
29944,1087797094.0,975.0,135.0
29945,1087805428.0,972.0,134.0
29946,1087813776.0,972.0,135.0
29947,1087822099.0,975.0,122.0
29948,1087830427.0,976.0,129.0
29949,1087838762.0,980.0,140.0
29950,1087847145.0,984.0,143.0
29951,1087855421.0,981.0,141.0
29952,1087863765.0,974.0,143.0
29953,1087872100.0,976.0,142.0
29954,1087880441.0,979.0,137.0
29955,1087888760.0,986.0,127.0
29956,1087897162.0,978.0,137.0
29957,1087905414.0,929.0,213.0
29958,1087913760.0,978.0,148.0
29959,1087922107.0,970.0,140.0
29960,1087930413.0,966.0,129.0
29961,1087938750.0,960.0,125.0
29962,1087947079.0,984.0,120.0
29963,1087955410.0,984.0,129.0
29964,1087963786.0,980.0,166.0
29965,1087972078.0,973.0,171.0
29966,1087980408.0,958.0,153.0
29967,1087988742.0,876.0,174.0
29968,1087997073.0,697.0,212.0
29969,1088005462.0,673.0,218.0
29970,1088013739.0,630.0,337.0
29971,1088022070.0,622.0,357.0
29972,1088030402.0,607.0,354.0
29974,1088047077.0,619.0,338.0
29975,1088055415.0,629.0,361.0
29977,1088072124.0,641.0,372.0
29978,1088080396.0,625.0,314.0
29979,1088088741.0,596.0,314.0
29980,1088097062.0,587.0,344.0
29981,1088105394.0,599.0,330.0
29982,1088113732.0,605.0,342.0
29983,1088122060.0,605.0,343.0
29984,1088130396.0,597.0,344.0
29985,1088138728.0,596.0,347.0
29986,1088147062.0,605.0,359.0
29987,1088155452.0,606.0,343.0
29988,1088163743.0,609.0,346.0
29989,1088172054.0,611.0,350.0
29990,1088180438.0,637.0,394.0
29991,1088188728.0,619.0,357.0
29992,1088197112.0,622.0,342.0
29993,1088205382.0,621.0,335.0
29994,1088213717.0,614.0,330.0
29995,1088222103.0,612.0,324.0
29996,1088230453.0,607.0,318.0
29997,1088238720.0,622.0,346.0
29998,1088247049.0,608.0,336.0
29999,1088255378.0,612.0,325.0
30000,1088263732.0,621.0,351.0
30001,1088272064.0,625.0,349.0
30002,1088280474.0,625.0,360.0
30003,1088288716.0,689.0,417.0
30004,1088297041.0,769.0,515.0
30005,1088305375.0,814.0,554.0
30006,1088313711.0,847.0,587.0
30007,1088322036.0,865.0,609.0
30008,1088330424.0,864.0,611.0
30009,1088338720.0,864.0,610.0
30010,1088347058.0,856.0,611.0
30011,1088355365.0,850.0,620.0
30012,1088363714.0,852.0,616.0
30013,1088372031.0,860.0,614.0
30014,1088380367.0,852.0,593.0
30015,1088388769.0,844.0,591.0
30016,1088397044.0,837.0,597.0
30017,1088405376.0,847.0,584.0
30018,1088413704.0,835.0,604.0
30019,1088422031.0,838.0,597.0
30020,1088430365.0,848.0,586.0
30021,1088438697.0,840.0,575.0
30022,1088447027.0,845.0,607.0
30023,1088455361.0,831.0,579.0
30024,1088463703.0,843.0,618.0
30025,1088472028.0,837.0,585.0
30026,1088480351.0,855.0,584.0
30027,1088488691.0,849.0,624.0
30028,1088497015.0,842.0,622.0
30029,1088505350.0,834.0,588.0
30030,1088513703.0,834.0,589.0
30031,1088522022.0,840.0,598.0
30032,1088530397.0,851.0,611.0
30033,1088538762.0,833.0,644.0
30034,1088547067.0,839.0,634.0
30035,1088555345.0,873.0,633.0
30036,1088563680.0,930.0,577.0
30037,1088572008.0,987.0,593.0
30038,1088580339.0,997.0,600.0
30039,1088588701.0,992.0,642.0
30040,1088597018.0,984.0,612.0
30041,1088605381.0,931.0,652.0
30042,1088613679.0,984.0,623.0
30043,1088622085.0,1007.0,603.0
30044,1088630335.0,1005.0,584.0
30045,1088638688.0,962.0,587.0
30046,1088647024.0,957.0,580.0
30047,1088655333.0,979.0,616.0
30048,1088663670.0,991.0,569.0
30049,1088671997.0,1006.0,575.0
30050,1088680331.0,1006.0,575.0
30051,1088688677.0,991.0,621.0
30052,1088697002.0,971.0,638.0
30053,1088705328.0,982.0,627.0
30054,1088713664.0,983.0,616.0
30055,1088721991.0,1002.0,599.0
30056,1088730323.0,1004.0,594.0
30057,1088738667.0,1000.0,603.0
30058,1088747031.0,993.0,607.0
30059,1088755320.0,999.0,593.0
30060,1088763656.0,1003.0,585.0
30061,1088771984.0,1004.0,577.0
30062,1088780316.0,1004.0,582.0
30063,1088788661.0,1002.0,598.0
30064,1088797063.0,1013.0,601.0
30065,1088805316.0,1004.0,610.0
30066,1088813667.0,1008.0,593.0
30067,1088821994.0,996.0,598.0
30068,1088830332.0,1006.0,593.0
30069,1088838664.0,1049.0,646.0
30070,1088846994.0,1092.0,687.0
30071,1088855361.0,1106.0,751.0
30072,1088863641.0,1127.0,775.0
30073,1088872007.0,1088.0,785.0
30074,1088880314.0,1119.0,779.0
30075,1088888638.0,1119.0,778.0
30076,1088897000.0,1125.0,784.0
30077,1088905300.0,1114.0,800.0
30078,1088913644.0,1114.0,804.0
30079,1088921974.0,1113.0,808.0
30080,1088930304.0,1116.0,793.0
30081,1088938667.0,1117.0,758.0
30082,1088946966.0,1116.0,755.0
30083,1088955327.0,1117.0,770.0
30084,1088963649.0,1044.0,830.0
30085,1088971963.0,1114.0,770.0
30086,1088980294.0,1104.0,783.0
30087,1088988651.0,1111.0,791.0
30088,1088997021.0,1100.0,773.0
30089,1089005296.0,1128.0,805.0
30090,1089013683.0,1127.0,806.0
30091,1089021989.0,1122.0,809.0
30092,1089030285.0,1087.0,783.0
30093,1089038659.0,1094.0,799.0
30094,1089046989.0,1107.0,788.0
30095,1089055283.0,1131.0,773.0
30096,1089063709.0,1065.0,844.0
30097,1089071967.0,1110.0,806.0
30098,1089080350.0,1133.0,779.0
30099,1089088618.0,1103.0,831.0
30100,1089096949.0,1155.0,794.0
30101,1089105277.0,1126.0,804.0
30102,1089113649.0,1074.0,839.0
30103,1089121980.0,1156.0,785.0
30104,1089130276.0,1156.0,822.0
30105,1089138634.0,1111.0,821.0
30106,1089146963.0,1148.0,812.0
30107,1089155274.0,1161.0,797.0
30108,1089163655.0,1067.0,861.0
30109,1089171937.0,1123.0,824.0
30110,1089180324.0,1098.0,836.0
30111,1089188614.0,972.0,932.0
30112,1089196937.0,993.0,925.0
30113,1089205301.0,972.0,929.0
30114,1089213621.0,968.0,961.0
30115,1089221954.0,966.0,958.0
30116,1089230266.0,1036.0,970.0
30117,1089238659.0,964.0,920.0
30118,1089246930.0,979.0,876.0
30119,1089255261.0,983.0,880.0
30120,1089263654.0,971.0,899.0
30121,1089271928.0,969.0,911.0
30122,1089280266.0,966.0,901.0
30123,1089288603.0,959.0,922.0
30124,1089296937.0,950.0,928.0
30125,1089305322.0,960.0,917.0
30126,1089313605.0,972.0,936.0
30127,1089321973.0,969.0,934.0
30128,1089330261.0,987.0,932.0
30129,1089338588.0,979.0,913.0
30130,1089346917.0,986.0,932.0
30131,1089355251.0,1012.0,913.0
30132,1089363584.0,928.0,1013.0
30133,1089371950.0,969.0,949.0
30134,1089380279.0,918.0,982.0
30135,1089388635.0,921.0,979.0
30136,1089396975.0,886.0,960.0
30146,1089480283.0,779.0,987.0
30148,1089496904.0,792.0,741.0
30149,1089505250.0,757.0,840.0
30150,1089513570.0,775.0,985.0
30151,1089521965.0,764.0,910.0
30152,1089530269.0,788.0,917.0
30153,1089538603.0,718.0,1022.0
30154,1089546954.0,768.0,957.0
30155,1089555234.0,855.0,937.0
30156,1089563579.0,723.0,1006.0
30157,1089571890.0,792.0,976.0
30158,1089580226.0,810.0,981.0
30159,1089588558.0,692.0,986.0
30160,1089596888.0,813.0,983.0
30161,1089605254.0,789.0,978.0
30162,1089613556.0,735.0,1002.0
30163,1089621920.0,791.0,988.0
30164,1089630217.0,814.0,988.0
30165,1089638553.0,722.0,1003.0
30166,1089646883.0,811.0,967.0
30167,1089655317.0,776.0,947.0
30168,1089663551.0,689.0,957.0
30169,1089671879.0,760.0,951.0
30170,1089680245.0,767.0,951.0
30171,1089688546.0,695.0,982.0
30172,1089696910.0,744.0,959.0
30173,1089705245.0,750.0,951.0
30174,1089713579.0,731.0,848.0
30175,1089721876.0,671.0,633.0
30176,1089730207.0,687.0,595.0
30177,1089738548.0,707.0,574.0
30178,1089746905.0,716.0,447.0
30179,1089755241.0,751.0,419.0
30180,1089763575.0,756.0,347.0
30181,1089771869.0,773.0,335.0
30182,1089780202.0,772.0,336.0
30183,1089788575.0,772.0,323.0
30184,1089796865.0,730.0,375.0
30185,1089805198.0,772.0,355.0
30186,1089813554.0,760.0,348.0
30187,1089821906.0,763.0,330.0
30188,1089830221.0,755.0,295.0
30189,1089838593.0,764.0,289.0
30190,1089846904.0,770.0,316.0
30191,1089855262.0,743.0,374.0
30192,1089863530.0,779.0,316.0
30193,1089871896.0,778.0,328.0
30194,1089880190.0,777.0,323.0
30195,1089888524.0,769.0,314.0
30196,1089896855.0,737.0,332.0
30197,1089905193.0,780.0,307.0
30198,1089913528.0,785.0,307.0
30199,1089921859.0,773.0,318.0
30200,1089930202.0,741.0,375.0
30201,1089938579.0,770.0,289.0
30202,1089946850.0,736.0,364.0
30203,1089955245.0,781.0,310.0
30204,1089963519.0,830.0,324.0
30205,1089971849.0,904.0,337.0
30206,1089980183.0,928.0,334.0
30207,1089988516.0,941.0,333.0
30208,1089996847.0,934.0,331.0
30209,1090005184.0,933.0,336.0
30210,1090013527.0,941.0,341.0
30211,1090021844.0,939.0,354.0
30212,1090030238.0,948.0,355.0
30213,1090038515.0,955.0,343.0
30214,1090046877.0,953.0,338.0
30215,1090055183.0,948.0,314.0
30216,1090063507.0,933.0,316.0
30217,1090071845.0,935.0,323.0
30218,1090080219.0,945.0,361.0
30219,1090088557.0,947.0,327.0
30220,1090096896.0,939.0,350.0
30221,1090105168.0,932.0,341.0
30222,1090113504.0,931.0,333.0
30223,1090121840.0,963.0,291.0
30224,1090130209.0,969.0,314.0
30225,1090138507.0,972.0,316.0
30226,1090146851.0,958.0,325.0
30227,1090155166.0,954.0,306.0
30228,1090163497.0,900.0,352.0
30229,1090171867.0,938.0,327.0
30230,1090180203.0,946.0,339.0
30231,1090188502.0,946.0,325.0
30232,1090196881.0,954.0,316.0
30233,1090205227.0,952.0,327.0
30234,1090213520.0,901.0,405.0
30235,1090221842.0,943.0,319.0
30236,1090230167.0,942.0,310.0
30237,1090238495.0,953.0,320.0
30238,1090246816.0,956.0,305.0
30239,1090255157.0,956.0,305.0
30240,1090263480.0,911.0,379.0
30241,1090271814.0,955.0,321.0
30242,1090280145.0,948.0,293.0
30243,1090288478.0,1000.0,203.0
30244,1090296842.0,933.0,251.0
30245,1090305158.0,931.0,101.0
30246,1090313477.0,918.0,38.0
30247,1090321847.0,919.0,-23.0
30248,1090330200.0,925.0,-24.0
30249,1090338473.0,926.0,3.0
30250,1090346897.0,938.0,2.0
30251,1090355148.0,928.0,2.0
30252,1090363477.0,934.0,-13.0
30253,1090371890.0,921.0,-11.0
30254,1090380205.0,916.0,-15.0
30255,1090388474.0,914.0,-18.0
30256,1090396840.0,924.0,-24.0
30257,1090405140.0,931.0,-23.0
30258,1090413478.0,932.0,-23.0
30259,1090421804.0,929.0,-23.0
30260,1090430134.0,925.0,-18.0
30261,1090438472.0,931.0,-20.0
30262,1090446836.0,927.0,-33.0
30263,1090455178.0,930.0,-30.0
30264,1090463560.0,926.0,-34.0
30265,1090471792.0,934.0,-20.0
30266,1090480121.0,935.0,-22.0
30267,1090488455.0,923.0,-17.0
30268,1090496806.0,913.0,-13.0
30269,1090505135.0,918.0,-18.0
30270,1090513476.0,930.0,-5.0
30271,1090521798.0,926.0,-7.0
30272,1090530138.0,920.0,-1.0
30273,1090538506.0,911.0,5.0
30274,1090546795.0,917.0,1.0
30275,1090555114.0,923.0,2.0
30276,1090563448.0,932.0,2.0
30277,1090571817.0,932.0,-11.0
30278,1090580144.0,928.0,-1.0
30279,1090588443.0,928.0,3.0
30280,1090596822.0,925.0,-5.0
30281,1090605109.0,930.0,-27.0
30282,1090613442.0,922.0,-12.0
30283,1090621786.0,927.0,-11.0
30284,1090630111.0,920.0,43.0
30285,1090638495.0,988.0,-27.0
30286,1090646812.0,1044.0,-4.0
30287,1090655105.0,1094.0,-18.0
30288,1090663436.0,1108.0,-3.0
30289,1090671783.0,1100.0,-6.0
30290,1090680113.0,1099.0,-8.0
30291,1090688434.0,1102.0,-13.0
30292,1090696775.0,1110.0,-9.0
30293,1090705157.0,1111.0,-4.0
30294,1090713463.0,1109.0,-22.0
30295,1090721766.0,1099.0,-1.0
30296,1090730104.0,1093.0,7.0
30297,1090738494.0,1104.0,-15.0
30298,1090746774.0,1106.0,-15.0
30299,1090755094.0,1097.0,5.0
30300,1090763425.0,1096.0,0.0
30301,1090771761.0,1095.0,-1.0
30302,1090780090.0,1101.0,-16.0
30303,1090788421.0,1089.0,7.0
30304,1090796772.0,1097.0,-29.0
30305,1090805095.0,1096.0,-9.0
30306,1090813420.0,1101.0,1.0
30307,1090821754.0,1103.0,-8.0
30308,1090830085.0,1101.0,10.0
30309,1090838451.0,1090.0,7.0
30310,1090846808.0,1096.0,5.0
30311,1090855118.0,1102.0,9.0
30312,1090863414.0,1108.0,10.0
30313,1090871749.0,1114.0,3.0
30314,1090880136.0,1118.0,-15.0
30315,1090888443.0,1129.0,-22.0
30316,1090896760.0,1155.0,28.0
30317,1090905077.0,1224.0,24.0
30318,1090913412.0,1322.0,69.0
30319,1090921749.0,1376.0,100.0
30320,1090930072.0,1401.0,128.0
30321,1090938437.0,1413.0,130.0
30322,1090946746.0,1418.0,125.0
30323,1090955074.0,1415.0,136.0
30324,1090963453.0,1418.0,152.0
30325,1090971736.0,1420.0,144.0
30326,1090980068.0,1415.0,149.0
30327,1090988400.0,1417.0,134.0
30328,1090996749.0,1416.0,129.0
30329,1091005068.0,1411.0,135.0
30330,1091013398.0,1429.0,117.0
30331,1091021731.0,1435.0,113.0
30332,1091030061.0,1427.0,117.0
30333,1091038392.0,1421.0,125.0
30334,1091046726.0,1424.0,128.0
30335,1091055088.0,1431.0,146.0
30336,1091063473.0,1427.0,146.0
30337,1091071741.0,1421.0,146.0
30338,1091080062.0,1421.0,127.0
30339,1091088389.0,1423.0,131.0
30340,1091096732.0,1423.0,132.0
30341,1091105052.0,1417.0,151.0
30342,1091113397.0,1408.0,150.0
30343,1091121750.0,1404.0,140.0
30344,1091130130.0,1418.0,121.0
30345,1091138417.0,1409.0,143.0
30346,1091146716.0,1408.0,131.0
